X,Y,primaryindex,nummer,brunnenart_txt,historisches_baujahr,wasserart_txt,bezeichnung
8.52705675510321,47.3783207416431,1221,219,öffentlicher Brunnen,2007,Verteilnetz,
8.55157578962348,47.3552306607131,1222,1263,Brunnen in städtischer Liegenschaft,2007,Quellwasser,"Blatterwiese, beim Chinagarten"
8.61910272743932,47.3555906314257,1223,1264,Brunnen des Verschönerungsvereins,2008,Quellwasser,bei Waldhütte Höhe Abzweiger Egglenweg
8.55553498311745,47.4172572627234,1224,1266,Brunnen in städtischer Liegenschaft,2008,Quellwasser,Wasserbecken Leutschenpark
8.55593694282133,47.4171036379176,1225,1265,öffentlicher Brunnen,2008,Quellwasser,Trinkbrunnen Leutschenpark
8.54472313197278,47.3670316170656,1226,58,öffentlicher Brunnen,1938,Quellwasser,kleiner Brunnen mit Möwe
8.4867187670219,47.3768924126305,1227,846,Brunnen in städtischer Liegenschaft,2008,Verteilnetz,
8.52102663863646,47.3743893110442,1228,212,öffentlicher Brunnen,1927,Verteilnetz,
8.53065487937832,47.3384721723785,1229,164,öffentlicher Brunnen,2009,Verteilnetz,
8.55146011958256,47.4264711458784,1230,674.2,Brunnen in städtischer Liegenschaft,,Verteilnetz,Schulhaus Kolbenacker
8.50082400067708,47.3800501880624,1231,700.1,Brunnen in städtischer Liegenschaft,,Verteilnetz,Freibad Letzigraben
8.50090306973684,47.3799788048142,1232,700.4,Brunnen in städtischer Liegenschaft,,Verteilnetz,Freibad Letzigraben
8.50889128050394,47.3819498010062,1233,6088,öffentlicher Brunnen,2011,Quellwasser,
8.54727665104923,47.4193287680185,1234,6087,Notwasserbrunnen,2010,Quellwasser,
8.52231350212475,47.3904039443033,1235,1276,öffentlicher Brunnen,2011,Quellwasser,Süd
8.51299063283619,47.3889733848984,1236,1269,öffentlicher Brunnen,2010,Quellwasser,Gleisbogen
8.50482077564453,47.3955151426844,1237,1268,Brunnen in städtischer Liegenschaft,2010,Verteilnetz,Schulhaus
8.52415695848238,47.351786676662,1238,1267,öffentlicher Brunnen,2010,Verteilnetz,Kopfweidenplatz
8.46427043040099,47.3881935295606,1239,1270,öffentlicher Brunnen,2010,Quellwasser,
8.50163346097912,47.4231266883264,1240,1283,privater Brunnen,2011,Verteilnetz,
8.50827330596926,47.4147656879912,1241,982.2,privater Brunnen,,Verteilnetz,
8.50690845318092,47.4153729844302,1242,982.1,privater Brunnen,,Verteilnetz,
8.55867557541566,47.413215899895,1243,1080,öffentlicher Brunnen,1983,Verteilnetz,Andreaspark
8.51588200453095,47.3793383729722,1244,227,öffentlicher Brunnen,,Quellwasser,Obelisk
8.54672949153215,47.3713913937611,1245,743,privater Brunnen,,Quellwasser,
8.50494855587729,47.4222039172013,1246,1277,öffentlicher Brunnen,2012,Verteilnetz,
8.51374082058902,47.3813576117867,1247,1274,öffentlicher Brunnen,2011,Verteilnetz,Kirche Felix und Regula
8.55045383925614,47.4224628779797,1248,1013,öffentlicher Brunnen,1977,Verteilnetz,Granitbrunnen mit Hund
8.52271053694605,47.390908189522,1249,1275,öffentlicher Brunnen,2011,Verteilnetz,Nord
8.4860080747112,47.3874874729451,1250,1271,öffentlicher Brunnen,2011,Verteilnetz,Wasserspiel
8.53725174223752,47.4200334035001,1251,1280,privater Brunnen,2012,Verteilnetz,Siedlung Staudenbühl
8.52214379756547,47.3626423611779,1252,184,öffentlicher Brunnen,2012,Verteilnetz,
8.53270930262039,47.4002762593503,1253,1273,privater Brunnen,2011,Quellwasser,Wohnsiedlung Guggach
8.4803662787284,47.3872907264152,1254,1272,privater Brunnen,2010,Verteilnetz,
8.49069111692185,47.3922661335451,1255,1279,öffentlicher Brunnen,2012,Verteilnetz,
8.49033780666585,47.3924529289366,1256,1278,öffentlicher Brunnen,2012,Verteilnetz,
8.55057665952724,47.4108584274688,1257,1209,öffentlicher Brunnen,2012,Verteilnetz,
8.52405344451212,47.355549494025,1258,1281,öffentlicher Brunnen,2013,Verteilnetz,
8.57504250734637,47.4014368671822,1259,683.2,Brunnen in städtischer Liegenschaft,2014,Verteilnetz,Friedhof Schwamendingen
8.54587287830316,47.3663048093203,1260,1284,öffentlicher Brunnen,2014,Verteilnetz,
8.5890880869778,47.4031729259011,1261,1282,öffentlicher Brunnen,2014,Verteilnetz,
8.54580646430922,47.365621273072,1262,1285,öffentlicher Brunnen,2014,Quellwasser,
8.53659210749373,47.3924829371681,1263,1286,Brunnen in städtischer Liegenschaft,2014,Verteilnetz,
8.60283281784137,47.3594033800924,1264,1287,Brunnen des Verschönerungsvereins,2014,Verteilnetz,
8.50987588332868,47.337003807147,1265,733,privater Brunnen,,eigene Versorgung,
8.57193022184345,47.3582209321804,1266,389,öffentlicher Brunnen,2015,Quellwasser,
8.49735279046151,47.3662277777271,1267,1288,Brunnen in städtischer Liegenschaft,2016,Quellwasser,
8.51269286034917,47.3881964794858,1268,1290,Brunnen in städtischer Liegenschaft,2015,Quellwasser,
8.51232655463773,47.3872565898921,1269,1289,öffentlicher Brunnen,2015,Verteilnetz,
8.55982052642162,47.4138658295367,1270,1293,privater Brunnen,2015,Verteilnetz,
8.53876480698162,47.3732062997776,1271,759.2,privater Brunnen,,Quellwasser,
8.54059634561681,47.3700830675802,1272,1292,öffentlicher Brunnen,2016,Quellwasser,
8.54064714133049,47.3700759049381,1273,1291,Brunnen in städtischer Liegenschaft,2016,Quellwasser,
8.47916557354386,47.4066389452508,1274,1294,privater Brunnen,2016,Verteilnetz,
8.49096018544659,47.4041850344834,1275,6089,Notwasserbrunnen,2016,Quellwasser,
8.53920768831021,47.3697312757262,1276,1296,öffentlicher Brunnen,2016,Verteilnetz,
8.54355592363753,47.4123094234637,1277,1295,öffentlicher Brunnen,2016,Verteilnetz,
8.51951345232923,47.3373532546914,1278,1297,öffentlicher Brunnen,2017,Verteilnetz,
8.52964177919466,47.3736884351824,1279,1063,öffentlicher Brunnen,1982,Quellwasser,Haltestelle Stauffacher
8.57204984201617,47.4137316706522,1280,499,öffentlicher Brunnen,1941,Quellwasser,
8.51877786012435,47.3626764194,1281,202,öffentlicher Brunnen,1937,Verteilnetz,Wartehalle Binz SZU
8.56082277605947,47.3619907062206,1282,346,öffentlicher Brunnen,1932,Quellwasser,
8.47161049926684,47.3879077548376,1283,6004,Notwasserbrunnen,1976,Quellwasser,
