X;Y;X;Y;primaryind;nummer;brunnenart;historisch;wasserart_;bezeichnun;Y-dms;X_dms
8.57787711076273;47.382489539335097;8.577877110762730;47.382489539335097;618;1197.000000000000000;Brunnen des Verschönerungsvereins;1999;Verteilnetz;;"N47°22'56.96""";"E8°34'40.35"""
8.535947687570189;47.345190696303597;8.535947687570189;47.345190696303597;619;545.000000000000000;Brunnen in städtischer Liegenschaft;1962;Verteilnetz;GZ Wollishofen;"N47°20'42.68""";"E8°32'9.411"""
8.531693159606849;47.3847116608951;8.531693159606849;47.384711660895100;620;253.000000000000000;öffentlicher Brunnen;1930;Quellwasser;auf Traminsel;"N47°23'4.961""";"E8°31'54.09"""
8.47815544063905;47.389669218483299;8.478155440639050;47.389669218483299;621;421.000000000000000;öffentlicher Brunnen;1935;Verteilnetz;;"N47°23'22.80""";"E8°28'41.35"""
8.5353791982325;47.400889719014302;8.535379198232500;47.400889719014302;622;773.000000000000000;privater Brunnen;1817;Quellwasser;Radiostudio;"N47°24'3.202""";"E8°32'7.365"""
8.47809406803762;47.414536055034901;8.478094068037620;47.414536055034901;623;1195.000000000000000;privater Brunnen;1998;Verteilnetz;;"N47°24'52.32""";"E8°28'41.13"""
8.535251371127909;47.394019372970497;8.535251371127909;47.394019372970497;624;6065.000000000000000;Notwasserbrunnen;1988;Quellwasser;;"N47°23'38.46""";"E8°32'6.904"""
8.50517202462402;47.3238372404968;8.505172024624020;47.323837240496800;625;1194.000000000000000;öffentlicher Brunnen;1998;Quellwasser;Risweg bei 112;"N47°19'25.81""";"E8°30'18.61"""
8.597484353674661;47.3671989920039;8.597484353674661;47.367198992003900;626;708.000000000000000;Brunnen des Verschönerungsvereins;1902;Quellwasser;;"N47°22'1.916""";"E8°35'50.94"""
8.539041498209;47.375717886779697;8.539041498209000;47.375717886779697;627;57.000000000000000;öffentlicher Brunnen;1936;Verteilnetz;;"N47°22'32.58""";"E8°32'20.54"""
8.532265295807591;47.338415467204797;8.532265295807591;47.338415467204797;628;158.000000000000000;öffentlicher Brunnen;1948;Verteilnetz;Honeggerweg;"N47°20'18.29""";"E8°31'56.15"""
8.517594599251581;47.341861286599404;8.517594599251581;47.341861286599404;629;153.000000000000000;öffentlicher Brunnen;2000;Verteilnetz;Höcklerbrücke;"N47°20'30.70""";"E8°31'3.340"""
8.534021093902711;47.342431539834699;8.534021093902711;47.342431539834699;630;528.000000000000000;Brunnen in städtischer Liegenschaft;1957;Verteilnetz;Schulhaus Wollishofen;"N47°20'32.75""";"E8°32'2.475"""
8.541266779712951;47.413530005532401;8.541266779712951;47.413530005532401;631;6081.000000000000000;Notwasserbrunnen;2001;Quellwasser;;"N47°24'48.70""";"E8°32'28.56"""
8.55166528690887;47.375947840090397;8.551665286908870;47.375947840090397;632;1211.000000000000000;privater Brunnen;;Verteilnetz;Im Park;"N47°22'33.41""";"E8°33'5.995"""
8.513045680331;47.394184192220102;8.513045680331000;47.394184192220102;633;1214.000000000000000;öffentlicher Brunnen;2002;Quellwasser;;"N47°23'39.06""";"E8°30'46.96"""
8.528850241245261;47.346660479327298;8.528850241245261;47.346660479327298;634;167.000000000000000;öffentlicher Brunnen;1969;Quellwasser;Othmar Schöck-Brunnen;"N47°20'47.97""";"E8°31'43.86"""
8.527788648382179;47.349904217145301;8.527788648382179;47.349904217145301;635;154.000000000000000;öffentlicher Brunnen;1943;Quellwasser;;"N47°20'59.65""";"E8°31'40.03"""
8.57874970707962;47.367385540318502;8.578749707079620;47.367385540318502;636;309.000000000000000;öffentlicher Brunnen;1887;Quellwasser;beim Restaurant;"N47°22'2.587""";"E8°34'43.49"""
8.50568232891634;47.350941157351897;8.505682328916340;47.350941157351897;637;697.000000000000000;Brunnen mit eigener Versorgung;;Quellwasser;Baumschule GSZ;"N47°21'3.388""";"E8°30'20.45"""
8.541106737949891;47.3851369520372;8.541106737949891;47.385136952037200;638;587.299999999999950;Brunnen in städtischer Liegenschaft;1790;Quellwasser;Trinkbrunnen;"N47°23'6.493""";"E8°32'27.98"""
8.50240954980209;47.3976797352123;8.502409549802090;47.397679735212300;639;6082.000000000000000;Notwasserbrunnen;2002;Quellwasser;;"N47°23'51.64""";"E8°30'8.674"""
8.5520084774949;47.353840776509699;8.552008477494900;47.353840776509699;640;398.000000000000000;öffentlicher Brunnen;1910;Quellwasser;"Schweizerpsalm, Quaianlage Zürichhorn";"N47°21'13.82""";"E8°33'7.230"""
8.517955697362;47.394847965467399;8.517955697362000;47.394847965467399;641;6086.000000000000000;Notwasserbrunnen;2001;Quellwasser;Im Sydefädeli gegenüber 33;"N47°23'41.45""";"E8°31'4.640"""
8.52203261826328;47.394615413312401;8.522032618263280;47.394615413312401;642;435.000000000000000;öffentlicher Brunnen;1816;Quellwasser;;"N47°23'40.61""";"E8°31'19.31"""
8.527370276290741;47.400427928474002;8.527370276290741;47.400427928474002;643;449.000000000000000;öffentlicher Brunnen;1976;Verteilnetz;oberer Spielplatz;"N47°24'1.540""";"E8°31'38.53"""
8.541333670836311;47.388368762192798;8.541333670836311;47.388368762192798;644;261.000000000000000;öffentlicher Brunnen;1914;Quellwasser;;"N47°23'18.12""";"E8°32'28.80"""
8.51800203469675;47.336182377702897;8.518002034696750;47.336182377702897;645;147.000000000000000;öffentlicher Brunnen;1938;Verteilnetz;;"N47°20'10.25""";"E8°31'4.807"""
8.56252452382156;47.402926385094503;8.562524523821560;47.402926385094503;646;1107.000000000000000;Brunnen in städtischer Liegenschaft;1985;Verteilnetz;bei WVZ-Wasserabgabeschacht;"N47°24'10.53""";"E8°33'45.08"""
8.544523957456191;47.4106208182328;8.544523957456191;47.410620818232800;647;476.199999999999990;öffentlicher Brunnen;;Verteilnetz;Wasserspiel;"N47°24'38.23""";"E8°32'40.28"""
8.549058922618769;47.3898537998084;8.549058922618769;47.389853799808400;648;1078.000000000000000;öffentlicher Brunnen;1983;Verteilnetz;vor Frohburgstrasse 57;"N47°23'23.47""";"E8°32'56.61"""
8.528905844120141;47.3933036383361;8.528905844120141;47.393303638336100;649;448.000000000000000;öffentlicher Brunnen;1905;Quellwasser;;"N47°23'35.89""";"E8°31'44.06"""
8.593032180973021;47.377790366241697;8.593032180973021;47.377790366241697;650;961.000000000000000;Brunnen des Verschönerungsvereins;;Verteilnetz;;"N47°22'40.04""";"E8°35'34.91"""
8.516487628882629;47.331576875060399;8.516487628882629;47.331576875060399;651;128.000000000000000;öffentlicher Brunnen;1916;Verteilnetz;Soodstrasse;"N47°19'53.67""";"E8°30'59.35"""
8.55540433041466;47.357147087591599;8.555404330414660;47.357147087591599;652;615.000000000000000;Brunnen in städtischer Liegenschaft;1934;Verteilnetz;Schulhaus  Seefeld  bei der Turnhalle;"N47°21'25.72""";"E8°33'19.45"""
8.550533756324899;47.372781818298698;8.550533756324899;47.372781818298698;653;334.000000000000000;öffentlicher Brunnen;1908;Quellwasser;;"N47°22'22.01""";"E8°33'1.921"""
8.60937744027893;47.361906401621397;8.609377440278930;47.361906401621397;654;306.000000000000000;öffentlicher Brunnen;1861;Verteilnetz;Luckenbrunnen;"N47°21'42.86""";"E8°36'33.75"""
8.560502004914349;47.368711968690697;8.560502004914349;47.368711968690697;655;602.000000000000000;Brunnen in städtischer Liegenschaft;;Quellwasser;unterhalb Turnhalle;"N47°22'7.363""";"E8°33'37.80"""
8.545730518208011;47.375187294427498;8.545730518208011;47.375187294427498;656;51.000000000000000;öffentlicher Brunnen;1953;Verteilnetz;bei der Schienhutgasse;"N47°22'30.67""";"E8°32'44.62"""
8.533038384605369;47.347029848099503;8.533038384605369;47.347029848099503;657;130.000000000000000;öffentlicher Brunnen;1926;Quellwasser;;"N47°20'49.30""";"E8°31'58.93"""
8.54219325188822;47.3941076858275;8.542193251888220;47.394107685827500;658;748.000000000000000;privater Brunnen;1934;Verteilnetz;;"N47°23'38.78""";"E8°32'31.89"""
8.540224303764781;47.4273858600613;8.540224303764781;47.427385860061300;659;681.000000000000000;Brunnen in städtischer Liegenschaft;1958;Verteilnetz;"Schulhaus Buchwiesen III, Schulpavillon";"N47°25'38.58""";"E8°32'24.80"""
8.487880273416669;47.373676650843798;8.487880273416669;47.373676650843798;660;626.000000000000000;Brunnen in städtischer Liegenschaft;;Verteilnetz;Schulhaus In der Ey;"N47°22'25.23""";"E8°29'16.36"""
8.54061735310388;47.373897575092499;8.540617353103880;47.373897575092499;661;31.000000000000000;öffentlicher Brunnen;1874;Quellwasser;;"N47°22'26.03""";"E8°32'26.22"""
8.541267284847621;47.372924727333903;8.541267284847621;47.372924727333903;662;14.000000000000000;öffentlicher Brunnen;1667;Quellwasser;;"N47°22'22.52""";"E8°32'28.56"""
8.496889250177221;47.423837317716099;8.496889250177221;47.423837317716099;663;6063.000000000000000;Notwasserbrunnen;1986;Verteilnetz;Buswendeschleife;"N47°25'25.81""";"E8°29'48.80"""
8.51868650015172;47.374537686490598;8.518686500151720;47.374537686490598;664;197.000000000000000;öffentlicher Brunnen;1931;Verteilnetz;;"N47°22'28.33""";"E8°31'7.271"""
8.518369596290819;47.4144084185452;8.518369596290819;47.414408418545200;665;482.000000000000000;öffentlicher Brunnen;1937;Quellwasser;Kirchengemeindehaus;"N47°24'51.87""";"E8°31'6.130"""
8.542527887194749;47.371639027192799;8.542527887194749;47.371639027192799;666;50.000000000000000;öffentlicher Brunnen;1919;Verteilnetz;hinter Rathaus;"N47°22'17.90""";"E8°32'33.10"""
8.53311744338491;47.366419394066099;8.533117443384910;47.366419394066099;667;104.000000000000000;öffentlicher Brunnen;1887;Quellwasser;;"N47°21'59.10""";"E8°31'59.22"""
8.51500620958247;47.412162198106998;8.515006209582470;47.412162198106998;668;690.000000000000000;Brunnen in städtischer Liegenschaft;1966;Verteilnetz;Areal städt. Wohnkolonie;"N47°24'43.78""";"E8°30'54.02"""
8.532781513255239;47.410364309310403;8.532781513255239;47.410364309310403;669;489.000000000000000;öffentlicher Brunnen;1946;Verteilnetz;;"N47°24'37.31""";"E8°31'58.01"""
8.52929506340182;47.410167309782501;8.529295063401820;47.410167309782501;670;661.000000000000000;Brunnen in städtischer Liegenschaft;;Verteilnetz;Schulhaus Maienstrasse;"N47°24'36.60""";"E8°31'45.46"""
8.52722898011446;47.410515706991802;8.527228980114460;47.410515706991802;671;6062.000000000000000;Notwasserbrunnen;1986;Quellwasser;;"N47°24'37.85""";"E8°31'38.02"""
8.52041468302788;47.350977503091102;8.520414683027880;47.350977503091102;672;127.000000000000000;öffentlicher Brunnen;1973;Verteilnetz;Dragonerbrunnen;"N47°21'3.519""";"E8°31'13.49"""
8.55160366670871;47.357951874485899;8.551603666708710;47.357951874485899;673;391.000000000000000;öffentlicher Brunnen;1903;Quellwasser;;"N47°21'28.62""";"E8°33'5.773"""
8.535546962675969;47.402740272318901;8.535546962675969;47.402740272318901;674;303.000000000000000;privater Brunnen;1959;Verteilnetz;;"N47°24'9.864""";"E8°32'7.969"""
8.54178736033326;47.371343298344399;8.541787360333260;47.371343298344399;675;44.000000000000000;öffentlicher Brunnen;1908;Quellwasser;;"N47°22'16.83""";"E8°32'30.43"""
8.532175216957009;47.365529910463998;8.532175216957009;47.365529910463998;676;136.000000000000000;öffentlicher Brunnen;1929;Quellwasser;;"N47°21'55.90""";"E8°31'55.83"""
8.59368831408846;47.359786192582597;8.593688314088460;47.359786192582597;677;312.000000000000000;öffentlicher Brunnen;;Quellwasser;;"N47°21'35.23""";"E8°35'37.27"""
8.571194835155319;47.363803660032097;8.571194835155319;47.363803660032097;678;363.000000000000000;öffentlicher Brunnen;1955;Quellwasser;;"N47°21'49.69""";"E8°34'16.30"""
8.554823656863951;47.363406878641896;8.554823656863951;47.363406878641896;679;375.000000000000000;öffentlicher Brunnen;1870;Quellwasser;;"N47°21'48.26""";"E8°33'17.36"""
8.536202910930729;47.3377873231885;8.536202910930729;47.337787323188500;680;118.000000000000000;öffentlicher Brunnen;1904;Quellwasser;;"N47°20'16.03""";"E8°32'10.33"""
8.507397239815621;47.324928931410298;8.507397239815621;47.324928931410298;681;1056.000000000000000;Brunnen in städtischer Liegenschaft;1981;Quellwasser;Reservoir Leimbach;"N47°19'29.74""";"E8°30'26.63"""
8.510475274963291;47.375567622700999;8.510475274963291;47.375567622700999;682;550.200000000000050;Brunnen in städtischer Liegenschaft;1912;Quellwasser;Friedhof Sihlfeld A;"N47°22'32.04""";"E8°30'37.71"""
8.5102804726582;47.3756987614804;8.510280472658200;47.375698761480400;683;550.100000000000020;Brunnen in städtischer Liegenschaft;1912;Quellwasser;Friedhof Sihlfeld A;"N47°22'32.51""";"E8°30'37.00"""
8.5232474761457;47.371360322769497;8.523247476145700;47.371360322769497;684;188.000000000000000;öffentlicher Brunnen;1927;Quellwasser;Bahnhof Wiedikon;"N47°22'16.89""";"E8°31'23.69"""
8.56081002310169;47.36372267734;8.560810023101690;47.363722677340000;685;321.000000000000000;öffentlicher Brunnen;1904;Quellwasser;;"N47°21'49.40""";"E8°33'38.91"""
8.566136759599059;47.352000428638597;8.566136759599059;47.352000428638597;686;384.000000000000000;öffentlicher Brunnen;1877;Quellwasser;;"N47°21'7.201""";"E8°33'58.09"""
8.54978426959473;47.3633225895801;8.549784269594730;47.363322589580100;687;410.000000000000000;öffentlicher Brunnen;1942;Quellwasser;;"N47°21'47.96""";"E8°32'59.22"""
8.55115786716139;47.362787860037898;8.551157867161390;47.362787860037898;688;370.000000000000000;öffentlicher Brunnen;1870;Quellwasser;;"N47°21'46.03""";"E8°33'4.168"""
8.55394716133236;47.362422852953898;8.553947161332360;47.362422852953898;689;617.000000000000000;Brunnen in städtischer Liegenschaft;1952;Verteilnetz;Schulhaus Mühlebachstrasse;"N47°21'44.72""";"E8°33'14.20"""
8.53070418129944;47.383489089371999;8.530704181299440;47.383489089371999;690;245.000000000000000;öffentlicher Brunnen;1903;Quellwasser;;"N47°23'0.560""";"E8°31'50.53"""
8.54253425203397;47.385340067576699;8.542534252033970;47.385340067576699;691;266.000000000000000;öffentlicher Brunnen;1903;Quellwasser;;"N47°23'7.224""";"E8°32'33.12"""
8.46908714032301;47.388667644056198;8.469087140323010;47.388667644056198;692;797.000000000000000;privater Brunnen;;Verteilnetz;Wohnsiedlung BG Limmattal;"N47°23'19.20""";"E8°28'8.713"""
8.591186465653751;47.374205491250102;8.591186465653751;47.374205491250102;693;707.000000000000000;Brunnen des Verschönerungsvereins;1951;Verteilnetz;Försterbrunnen;"N47°22'27.13""";"E8°35'28.27"""
8.54377035137896;47.409831244491599;8.543770351378960;47.409831244491599;694;1228.000000000000000;öffentlicher Brunnen;2003;Verteilnetz;;"N47°24'35.39""";"E8°32'37.57"""
8.516492009616149;47.389457874646297;8.516492009616149;47.389457874646297;695;1229.000000000000000;öffentlicher Brunnen;2003;Quellwasser;Schiffbau-/Technoparkstrasse;"N47°23'22.04""";"E8°30'59.37"""
8.54799251724768;47.3847266701788;8.547992517247680;47.384726670178800;696;1225.000000000000000;öffentlicher Brunnen;2003;Quellwasser;Universitätsstrasse vor 111;"N47°23'5.016""";"E8°32'52.77"""
8.50840640233451;47.4229612463104;8.508406402334510;47.422961246310400;697;650.000000000000000;Brunnen in städtischer Liegenschaft;;Verteilnetz;Kindergarten;"N47°25'22.66""";"E8°30'30.26"""
8.505139437980731;47.379784833461301;8.505139437980731;47.379784833461301;698;1235.000000000000000;öffentlicher Brunnen;1955;Verteilnetz;"Heiligfeld, beim Spielplatz";"N47°22'47.22""";"E8°30'18.50"""
8.55289914668559;47.359763140749699;8.552899146685590;47.359763140749699;699;6008.000000000000000;Notwasserbrunnen;1977;Quellwasser;;"N47°21'35.14""";"E8°33'10.43"""
8.492495030213769;47.372348085435299;8.492495030213769;47.372348085435299;700;1226.000000000000000;Brunnen in städtischer Liegenschaft;2003;Verteilnetz;Schulhaus Altweg;"N47°22'20.45""";"E8°29'32.98"""
8.51972773943676;47.369157123878303;8.519727739436760;47.369157123878303;701;168.000000000000000;öffentlicher Brunnen;1764;Quellwasser;;"N47°22'8.965""";"E8°31'11.01"""
8.59590142937753;47.397059125537801;8.595901429377530;47.397059125537801;702;1111.000000000000000;öffentlicher Brunnen;1986;Verteilnetz;Tramendstation Stettbach;"N47°23'49.41""";"E8°35'45.24"""
8.535668164819599;47.375891448054297;8.535668164819599;47.375891448054297;703;6050.000000000000000;Notwasserbrunnen;1984;Quellwasser;;"N47°22'33.20""";"E8°32'8.405"""
8.52540934559473;47.380592088975703;8.525409345594730;47.380592088975703;704;6083.000000000000000;Notwasserbrunnen;2004;Quellwasser;;"N47°22'50.13""";"E8°31'31.47"""
8.549830779260869;47.421870339152299;8.549830779260869;47.421870339152299;705;487.000000000000000;öffentlicher Brunnen;1941;Verteilnetz;Endstation Seebach;"N47°25'18.73""";"E8°32'59.39"""
8.501329691027189;47.380002424126801;8.501329691027189;47.380002424126801;706;1233.000000000000000;öffentlicher Brunnen;;Verteilnetz;Eingang Freibad Letzigraben;"N47°22'48.00""";"E8°30'4.786"""
8.567917192239429;47.367095559203101;8.567917192239429;47.367095559203101;707;342.000000000000000;privater Brunnen;1999;Verteilnetz;FIFA Sonnenberg;"N47°22'1.544""";"E8°34'4.501"""
8.520685478001321;47.388375251826901;8.520685478001321;47.388375251826901;708;1240.000000000000000;privater Brunnen;2004;Quellwasser;;"N47°23'18.15""";"E8°31'14.46"""
8.52431264677637;47.333927254124603;8.524312646776370;47.333927254124603;709;1243.000000000000000;öffentlicher Brunnen;2005;Verteilnetz;Überdeckung Entlisberg;"N47°20'2.138""";"E8°31'27.52"""
8.483514282189571;47.377411725285199;8.483514282189571;47.377411725285199;710;6040.000000000000000;Notwasserbrunnen;1981;Quellwasser;;"N47°22'38.68""";"E8°29'0.651"""
8.51167999657755;47.324805048096501;8.511679996577550;47.324805048096501;711;6044.000000000000000;Notwasserbrunnen;1982;Quellwasser;;"N47°19'29.29""";"E8°30'42.04"""
8.47856293488698;47.386621533090299;8.478562934886980;47.386621533090299;712;6045.000000000000000;Notwasserbrunnen;1982;Quellwasser;;"N47°23'11.83""";"E8°28'42.82"""
8.50035774147538;47.3829635843856;8.500357741475380;47.382963584385600;713;6070.000000000000000;Notwasserbrunnen;1990;Quellwasser;;"N47°22'58.66""";"E8°30'1.287"""
8.55677740047136;47.366021717913199;8.556777400471360;47.366021717913199;714;6072.000000000000000;Notwasserbrunnen;1992;Quellwasser;;"N47°21'57.67""";"E8°33'24.39"""
8.546425040985911;47.413102301857997;8.546425040985911;47.413102301857997;715;6075.000000000000000;Notwasserbrunnen;1995;Quellwasser;;"N47°24'47.16""";"E8°32'47.13"""
8.484092458957679;47.396810622378801;8.484092458957679;47.396810622378801;716;6005.000000000000000;Notwasserbrunnen;1977;Quellwasser;;"N47°23'48.51""";"E8°29'2.732"""
8.486663316849709;47.384641360953601;8.486663316849709;47.384641360953601;717;6009.000000000000000;Notwasserbrunnen;1977;Quellwasser;bei Schulhaus;"N47°23'4.708""";"E8°29'11.98"""
8.53440887016202;47.341511597533298;8.534408870162020;47.341511597533298;718;6011.000000000000000;Notwasserbrunnen;1977;Quellwasser;bei Schulhaus;"N47°20'29.44""";"E8°32'3.871"""
8.516564855141789;47.377162593608602;8.516564855141789;47.377162593608602;719;6001.000000000000000;Notwasserbrunnen;1976;Quellwasser;;"N47°22'37.78""";"E8°30'59.63"""
8.54924671659758;47.368886223574997;8.549246716597580;47.368886223574997;720;6002.000000000000000;Notwasserbrunnen;1976;Quellwasser;;"N47°22'7.990""";"E8°32'57.28"""
8.469744776588319;47.391070321020798;8.469744776588319;47.391070321020798;721;6003.000000000000000;Notwasserbrunnen;1976;Quellwasser;;"N47°23'27.85""";"E8°28'11.08"""
8.515352780382161;47.333899399484302;8.515352780382161;47.333899399484302;722;6010.000000000000000;Notwasserbrunnen;1977;Quellwasser;bei Schulhaus;"N47°20'2.037""";"E8°30'55.27"""
8.49484923059828;47.397798642679298;8.494849230598280;47.397798642679298;723;6012.000000000000000;Notwasserbrunnen;1977;Quellwasser;;"N47°23'52.07""";"E8°29'41.45"""
8.55582125093922;47.377689922319298;8.555821250939220;47.377689922319298;724;6015.000000000000000;Notwasserbrunnen;1978;Quellwasser;;"N47°22'39.68""";"E8°33'20.95"""
8.525715863294209;47.387253057720301;8.525715863294209;47.387253057720301;725;6016.000000000000000;Notwasserbrunnen;1978;Quellwasser;;"N47°23'14.11""";"E8°31'32.57"""
8.549429308224649;47.3755176087884;8.549429308224649;47.375517608788400;726;6017.000000000000000;Notwasserbrunnen;1978;Quellwasser;bei Universitätsspital;"N47°22'31.86""";"E8°32'57.94"""
8.54749274088022;47.386577087324802;8.547492740880220;47.386577087324802;727;6022.000000000000000;Notwasserbrunnen;1979;Quellwasser;;"N47°23'11.67""";"E8°32'50.97"""
8.50307397926121;47.374073452213203;8.503073979261210;47.374073452213203;728;6026.000000000000000;Notwasserbrunnen;1979;Quellwasser;;"N47°22'26.66""";"E8°30'11.06"""
8.510832788339069;47.390198487070698;8.510832788339069;47.390198487070698;729;6027.000000000000000;Notwasserbrunnen;1980;Quellwasser;Migros Herdern;"N47°23'24.71""";"E8°30'38.99"""
8.5963001898012;47.360343164572498;8.596300189801200;47.360343164572498;730;6029.000000000000000;Notwasserbrunnen;1980;Quellwasser;;"N47°21'37.23""";"E8°35'46.68"""
8.531377351491861;47.384168636717497;8.531377351491861;47.384168636717497;731;6033.000000000000000;Notwasserbrunnen;1980;Quellwasser;;"N47°23'3.007""";"E8°31'52.95"""
8.515395095009801;47.382127332041101;8.515395095009801;47.382127332041101;732;6034.000000000000000;Notwasserbrunnen;1980;Quellwasser;;"N47°22'55.65""";"E8°30'55.42"""
8.516668634877879;47.359279125252598;8.516668634877879;47.359279125252598;733;6035.000000000000000;Notwasserbrunnen;1980;Quellwasser;;"N47°21'33.40""";"E8°31'0.007"""
8.511007245589831;47.354622474617898;8.511007245589831;47.354622474617898;734;6036.000000000000000;Notwasserbrunnen;1981;Quellwasser;;"N47°21'16.64""";"E8°30'39.62"""
8.53044899864898;47.373762627739801;8.530448998648980;47.373762627739801;735;6037.000000000000000;Notwasserbrunnen;1981;Quellwasser;;"N47°22'25.54""";"E8°31'49.61"""
8.5333694497197;47.3365568408298;8.533369449719700;47.336556840829800;736;6039.000000000000000;Notwasserbrunnen;1981;Quellwasser;;"N47°20'11.60""";"E8°32'0.130"""
8.522917538152241;47.397057447377001;8.522917538152241;47.397057447377001;737;6047.000000000000000;Notwasserbrunnen;1983;Quellwasser;;"N47°23'49.40""";"E8°31'22.50"""
8.526577798078961;47.351670413743399;8.526577798078961;47.351670413743399;738;6052.000000000000000;Notwasserbrunnen;1985;Quellwasser;;"N47°21'6.013""";"E8°31'35.68"""
8.55037729952736;47.399490042413703;8.550377299527360;47.399490042413703;739;6056.000000000000000;Notwasserbrunnen;1985;Quellwasser;UNI Irchel;"N47°23'58.16""";"E8°33'1.358"""
8.54727624055255;47.372546163009297;8.547276240552550;47.372546163009297;740;6057.000000000000000;Notwasserbrunnen;1985;Quellwasser;;"N47°22'21.16""";"E8°32'50.19"""
8.527312678183961;47.413931333709399;8.527312678183961;47.413931333709399;741;6058.000000000000000;Notwasserbrunnen;1985;Quellwasser;;"N47°24'50.15""";"E8°31'38.32"""
8.569866685354279;47.359451780644903;8.569866685354279;47.359451780644903;742;6066.000000000000000;Notwasserbrunnen;1988;Quellwasser;;"N47°21'34.02""";"E8°34'11.52"""
8.48307383393297;47.392066336440003;8.483073833932970;47.392066336440003;743;6068.000000000000000;Notwasserbrunnen;1988;Quellwasser;;"N47°23'31.43""";"E8°28'59.06"""
8.54275930166542;47.404976264489001;8.542759301665420;47.404976264489001;744;6071.000000000000000;Notwasserbrunnen;1992;Quellwasser;;"N47°24'17.91""";"E8°32'33.93"""
8.558796338079089;47.408274879783797;8.558796338079089;47.408274879783797;745;1186.000000000000000;öffentlicher Brunnen;1996;Quellwasser;;"N47°24'29.78""";"E8°33'31.66"""
8.5681417604841;47.386341800229999;8.568141760484100;47.386341800229999;746;511.000000000000000;öffentlicher Brunnen;1970;Verteilnetz;beim Leuchturm Escherhöhe;"N47°23'10.83""";"E8°34'5.310"""
8.52492395133654;47.335263095357597;8.524923951336540;47.335263095357597;747;141.000000000000000;öffentlicher Brunnen;1932;Verteilnetz;;"N47°20'6.947""";"E8°31'29.72"""
8.56475684399285;47.378284524065101;8.564756843992850;47.378284524065101;748;1231.000000000000000;privater Brunnen;2003;Verteilnetz;Kirche St. Martin;"N47°22'41.82""";"E8°33'53.12"""
8.571832572114699;47.360981025578297;8.571832572114699;47.360981025578297;749;354.000000000000000;öffentlicher Brunnen;1936;Verteilnetz;;"N47°21'39.53""";"E8°34'18.59"""
8.513695918615699;47.379534726191402;8.513695918615699;47.379534726191402;750;1096.000000000000000;Brunnen in städtischer Liegenschaft;1984;Verteilnetz;Anlage Bullingerhof;"N47°22'46.32""";"E8°30'49.30"""
8.49107216032507;47.429024469601799;8.491072160325070;47.429024469601799;751;665.000000000000000;Brunnen in städtischer Liegenschaft;1947;Verteilnetz;Katzensee;"N47°25'44.48""";"E8°29'27.85"""
8.493428594131981;47.430819710263698;8.493428594131981;47.430819710263698;752;945.000000000000000;Brunnen in städtischer Liegenschaft;;Verteilnetz;;"N47°25'50.95""";"E8°29'36.34"""
8.536775327804;47.386513121481002;8.536775327804000;47.386513121481002;753;1121.000000000000000;Brunnen in städtischer Liegenschaft;;Quellwasser;Schindlerpark;"N47°23'11.44""";"E8°32'12.39"""
8.539302058968771;47.369186421485701;8.539302058968771;47.369186421485701;754;17.000000000000000;öffentlicher Brunnen;1793;Verteilnetz;;"N47°22'9.071""";"E8°32'21.48"""
8.493201067366151;47.361908247734597;8.493201067366151;47.361908247734597;755;1246.000000000000000;Brunnen des Verschönerungsvereins;2005;Quellwasser;;"N47°21'42.86""";"E8°29'35.52"""
8.510183270509559;47.370129862017201;8.510183270509559;47.370129862017201;756;210.000000000000000;öffentlicher Brunnen;1952;Quellwasser;Kiosk;"N47°22'12.46""";"E8°30'36.65"""
8.4876833450971;47.409618640431503;8.487683345097100;47.409618640431503;757;6076.000000000000000;Notwasserbrunnen;1996;Quellwasser;vor Reservoir Giblen;"N47°24'34.62""";"E8°29'15.66"""
8.55179092925054;47.400409684030897;8.551790929250540;47.400409684030897;758;929.000000000000000;privater Brunnen;;Verteilnetz;Tierspital;"N47°24'1.474""";"E8°33'6.447"""
8.488411185551559;47.391332011851098;8.488411185551559;47.391332011851098;759;6041.000000000000000;Notwasserbrunnen;1982;Quellwasser;;"N47°23'28.79""";"E8°29'18.28"""
8.539470628342849;47.377898716125699;8.539470628342849;47.377898716125699;760;1008.000000000000000;privater Brunnen;;Verteilnetz;Halle;"N47°22'40.43""";"E8°32'22.09"""
8.57310939500365;47.349459753030303;8.573109395003650;47.349459753030303;761;622.000000000000000;Brunnen in städtischer Liegenschaft;1960;Verteilnetz;Filteranlage Lengg;"N47°20'58.05""";"E8°34'23.19"""
8.558756621820921;47.376017512794299;8.558756621820921;47.376017512794299;762;601.000000000000000;Brunnen in städtischer Liegenschaft;;Quellwasser;Schulhaus Fluntern;"N47°22'33.66""";"E8°33'31.52"""
8.582871661796981;47.404187360464803;8.582871661796981;47.404187360464803;763;676.100000000000020;Brunnen in städtischer Liegenschaft;1957;Verteilnetz;Schulhaus Luchswiesen;"N47°24'15.07""";"E8°34'58.33"""
8.55918547755862;47.369421723351302;8.559185477558620;47.369421723351302;764;331.000000000000000;öffentlicher Brunnen;1907;Quellwasser;;"N47°22'9.918""";"E8°33'33.06"""
8.58343592373827;47.4042329457994;8.583435923738270;47.404232945799400;765;676.200000000000050;Brunnen in städtischer Liegenschaft;1957;Verteilnetz;Schulhaus Luchswiesen;"N47°24'15.23""";"E8°35'0.369"""
